Nom Ticket	date	heure	entreprise	adresse	Ville	code postal	telephone	siren	produits : quantité, prix unitaire, somme prix	nombre articles	total	paiement intermediaire : montant, moyen paiement, monnaie rendue	montant paye
723	2017-10-16		vertbaudet_les_enfants_d_abord	AC_3081_CLUB_GLISS_JOURS_	CLUB_GLISS_JOURS_	3081	02.38.24.00.90		{'Economie_Club_-_6.00_R723': (1, 32.99, 32.99), 'Economie_realisee_:_R723': (1, 22.5, 22.5)}		41.23	{'paiementintermediaire579': (49.48, 'CARTES BLEUES', None)}	49.48
724	2017-05-06	13:06:52	SIMPLY_ST_JEAN_DE_BRAYE				02.38.61.51.00		{'UNCLE_BENS_RIZ_LONG_R724': (1, 12.35, 12.35), 'H_SAUCE_PESTO_ROUGE_19_R724': (1, 1.74, 1.74), 'H_SAUCE_PISTOU_190G_AU_R724': (1, 2.04, 2.04), 'H_SAUCE_PROVENCALE_AUC_R724': (1, 0.92, 0.92), 'H_FUSILLI_5OOG_SS/GLUT_R724': (1, 2.05, 2.05), 'H_MINI_CAKE_CHOCO_SS/G_R724': (1, 3.08, 3.08), 'MINI_CAKES_PEPITE_CH_R724': (1, 3.95, 3.95), 'H_MINICAK_FRAI.S/GLUX6_R724': (1, 3.23, 3.23), 'H_CAMEMBERT_BI0_AUCHAN_R724': (1, 2.2, 2.2), 'H_EMMENTAL_RAPE_ZIP_AU_R724': (1, 1.41, 1.41), 'PETIT_BILLY_15_MG_2_R724': (1, 2.39, 2.39), 'POINTE_DE_BRIE_32_P_R724': (1, 1.69, 1.69), 'PAIN_AUX_CEREALES_SA_R724': (1, 4.5, 4.5), 'BANANE_R724': (1, 1.48, 1.48), 'H_PUR_JUT_ORANGE_AUCHA_R724': (1, 1.95, 1.95), 'TPP_PAMPLEMOUSSE_ROS_R724': (1, 2.39, 2.39), 'H_BOUILLOTE_R724': (1, 4.07, 4.07), '=_T_0_T_A_L_(_20)_R724': (1, 57.02, 57.02)}		58.04	{'paiementintermediaire580': (57.02, 'CARTE BANCAIRE EUR', None)}	57.02
725	2017-05-21	10:15:40	SIMPLY_ST_JEAN_DE_BRAYE				02.38.61.51.00		{'LULU_CHOC_4X150G_LU_R725': (1, 3.99, 3.99), 'PRINC_5CH0C+_1_LAIT_R725': (1, 6.85, 6.85), 'H_CHOCO.NOIR_R725': (1, 0.95, 0.95), 'SCE_BOLO_FROMAGE_ITA_R725': (1, 2.35, 2.35), 'SCE_PROVENCALE_425G_R725': (1, 1.25, 1.25), 'H_FLAGEOLETS_VERT_EX-F_R725': (1, 1.31, 1.31), 'H_HARICO_EF_C.MAIN345G_R725': (1, 2.18, 2.18), 'H_HARICOT_BEURRE_E._F_R725': (1, 1.51, 1.51), 'H_PETIT_POIS_CAR0T420G_R725': (1, 1.08, 1.08), 'PTIT_FLAN_VANILLE_4X_R725': (1, 1.85, 1.85), 'PTIT_ONCTUEU_R725': (1, 1.75, 1.75), 'H_BISC.SABL.CHOC.SS/GL_R725': (1, 2.9, 2.9), 'H_FUSILLI_500G_SS/GLUT_R725': (1, 2.05, 2.05), 'H_MINI_CAKE_CHOCO_SS/G_R725': (1, 3.08, 3.08), 'MINI_CAKES_PEPITE_CH_R725': (1, 3.95, 3.95), 'H_MINICAK_FRAI.S/GLUX6_R725': (1, 3.23, 3.23), 'H_LAIT_BI01/2ECREME_AU_R725': (1, 5.64, 5.64), 'C&A_SSA_ASS0RTIES12X_R725': (1, 3.89, 3.89), 'DANETTE_3_CHOCOLATS_R725': (1, 2.69, 2.69), 'H_BRIE_200G_R725': (1, 1.13, 1.13), 'H_EMMENTAL_RAPE_ZIP_AU_R725': (1, 3.4, 3.4), 'ROUCOULONS_PAYSANGE_R725': (1, 2.09, 2.09), 'VACHE_QUI_RIT_24P_40_R725': (1, 2.69, 2.69), 'BANANE_R725': (1, 2.66, 2.66), 'FRAISE_500_GR_FRANCE_R725': (1, 2.25, 2.25), 'CONCOMBRE_FILME_PIEC_R725': (1, 0.65, 0.65), 'F_LEGUMES_FRAI_R725': (1, 1.0, 1.0), 'RADIS_ROSE_BOTTE_R725': (1, 0.75, 0.75), 'TOMATE_RONDE_GRAPPE_R725': (1, 1.95, 1.95), 'TPP_PAMPLEMOUSSE_ROS_R725': (1, 2.39, 2.39), 'TTP_ORANGE_AVEC_PULP_R725': (1, 3.55, 3.55), '=_T_0_T_A_L_(_36)_R725': (1, 81.45, 81.45), 'BON_REDUCTION_EUR_R725': (1, 0.6, 0.6)}		85.11	{'paiementintermediaire581': (80.85, 'CARTE BANCAIRE EUR', None)}	80.85
728		15:20:00	AMIRAL_CAFE	28_QUAI_G.SIMENON_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.50.55.21		{'3_CAFE_R728': (1, 4.5, 4.5), '2_CHOCOLAT_R728': (1, 5.8, 5.8)}			{}	0
729	2017-02-11	15:56:00	l’heure_du_marché	Avenue_des_Fourneaux_17690_ANGOULINS	ANGOULINS	17690	05_46_28_18_18		{'POISSONNERIE_PESEE_R729': (1, 35.28, 35.28), 'Qte:_1__R729': (1, 35.28, 35.28)}		35.28	{}	0
73	2016-01-20	19:11:51	Carrefour_city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'150G_CHIPS_GOURMAN_R73': (1, 0.66, 0.66), '1L_PS_VELOUTE_LEG_R73': (1, 1.88, 1.88), '200G__CHOCOLAT_LAIT_R73': (1, 1.98, 1.98), '420G__SAUCE_NAPOLIT_R73': (1, 1.13, 1.13), 'BEIGNETS_CALAMARS_R73': (1, 2.34, 2.34), 'BROCOLI_FILME_R73': (1, 0.99, 0.99), 'CLEMENTINE_R73': (1, 1.36, 1.36), 'EMMENTAL_RAPE_CRF_R73': (1, 1.57, 1.57), 'PET_1.5L_EAU_MIN._R73': (1, 0.58, 0.58), 'PIZZA_TONNO_R73': (1, 2.52, 2.52)}			{}	0
726			LES_SERRES_DES_ANGLOIS				06_26_18_21_22		{'O,380_2,80_R726': (1, 1.06, 1.06), 'O,335_4,90_R726': (1, 1.64, 1.64), 'O,945_3,90_R726': (1, 3.69, 3.69), 'O,375_5,40_R726': (1, 2.03, 2.03)}		9.11	{}	0
727	2017-02-11	15:25:00	PATRIMOINE_OCEAN_PHARE_DES_BALEINES	PHARE_DES_BALEINES_17590_ST_CLEMENT_DES_BALEINES	ST_CLEMENT_DES_BALEINES	17590	05_46_29_18_23		{}		3.2	{}	0
730	2017-04-30	18:07:00	PHARMACIE_DE_BEAULIEU_POTIN_dominique	Centre_Commercial_de_Beaulieu_17138_PUILBOREAU	PUILBOREAU	17138	546680281		{}		15.92	{'paiementintermediaire582': (15.92, 'CB', None)}	15.92
735	2017-12-14	18:15:00	BOULANGER	AV_DES_ORMEAUX_17690_ANGOULINS	ANGOULINS	17690	03_20_49_47_73	347384570	{}		90.0	{'paiementintermediaire585': (90.0, 'Carte Bancaire', None)}	90.0
736	2016-12-26	11:50:37	OU_I_SHOP_HRC_SAS	A6_Aire_de_Maison_Dieu_89420_GUILLON	GUILLON	89420	03_86_32_11_34		{'1_PETITS_COOKIES_BONNE_MAMA_R736': (1, 3.95, 3.95), '1_KIT_KAT_TRIPACK_135G_R736': (1, 2.95, 2.95)}		6.9	{'paiementintermediaire586': (6.9, 'CARTE BLEUE', None)}	6.9
737			ILE_DE_RE_CHOCOLATS	16_RUE_ELIE_BAREAU_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.68.72.40		{'1_COFFRET_3PUN_23.50__R737': (1, 23.5, 23.5), '1_CHEQUES_R737': (1, 50.3, 50.3)}		50.3	{}	0
731		16:16:00	BOUCHERIE_D’ANTAN	8_rue_Nationale_17220_LA_JARNE	LA_JARNE	17220	05_46_27_20_89		{'1_BOUCHERIE_R731': (1, 43.75, 43.75)}		43.75	{'paiementintermediaire583': (43.75, ' CARTE BLEUE', None)}	43.75
733			ISEO_GOURMET_SARL_ROKAPA	VENDREDI_10_FEVRIER_2017_Gar_	Gar_	2017	05.46.44.24.48		{'SALADE_POULET_R733': (1, 5.9, 5.9), 'VERRINE_DE_SAUMON_R733': (1, 4.9, 4.9), 'ROULEAUX_PRINTEMPS_R733': (1, 3.2, 3.2), 'SAUCE_MOYEN_R733': (1, 0.6, 0.6)}		23.0	{}	0
734	2016-10-28	10:31:33	Cultura_l_esprit_jubile				05_46_35_50_50		{'Cado_Cheque_NEW_R734': (1, 20.0, 20.0)}		26.98	{'paiementintermediaire584': (6.98, 'CARTE BANCAIR', None)}	6.98
738	2016-10-28	16:51:00	stokOmani_STOKOMANI	RN_137_Les_Hautes_Versennes_17690_Angoulins_Sur_Mer	Angoulins_Sur_Mer	17690			{'10_SACS_POUBELLE_A/LIEN_50L_R738': (1, 1.99, 1.99), '40_SERVIETTES_IMPRIMEES_PAPIER_33*33_R738': (1, 1.99, 1.99), '50_GOBELETS_PS_TURQUOISE_R738': (1, 1.49, 1.49)}		5.47	{'paiementintermediaire587': (5.47, 'Carte Bancaire', None)}	5.47
741			L’EPI_DE_BLE_CREPERIE	2_RUE_DU_PORT_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.41.26.85		{'1_G.MEDITERRANEE_9.10_R741': (1, 9.1, 9.1), '1_VEGETARIENNE_9.10_R741': (1, 9.1, 9.1), '1_G.TARTIFLETTE_9.10_R741': (1, 9.1, 9.1), 'DOIT_R741': (1, 27.3, 27.3)}		28.3	{}	0
742		11:45:00	TABLAPIZZA_C_est_bon_d_être_là	Rue_de_la_Scierie_17000_LA_ROCHELLE	LA_ROCHELLE	17000	546442010		{'1_Audacieuse_R742': (1, 11.9, 11.9), '2_Legumes_Grilles_R742': (1, 19.8, 19.8), '1_Gratin_Coquill._R742': (1, 12.7, 12.7)}		44.4	{}	0
743	2016-12-28	10:28:00	espace_culturel	st_georges_17100_SAINTES	SAINTES	17100	05.46.93.84.88		{'BOITE_ALLOCINE_LE_CINEMA_ET_LES_R743': (1, 9.97, 9.97)}		9.97	{'paiementintermediaire589': (9.97, 'CB', None)}	9.97
739			LES_SERRES_DES_ANGLOIS				06_26_18_21_22		{}		187.87	{}	0
740	2016-07-31	13:06:20	LEADER_PRICE				04_32_75_00_20		{'COOKIES_NOUG.PEP.CHO_R740': (1, 0.69, 0.69), 'Y.BOIRE_FRAMBOISE_85_R740': (1, 1.29, 1.29), 'CHIPS_NATURE_350G_LP_R740': (1, 1.11, 1.11), 'PLAT.REPAS_JB_OEUF/E_R740': (1, 3.08, 3.08), 'SDW_POLAIRE_JB_CHEDD_R740': (1, 1.28, 1.28), 'GENOISE_FRAMBOISE_15_R740': (1, 0.73, 0.73), 'SDW_POULET_CRUDITES_R740': (1, 0.99, 0.99), 'PETIT_LAIT_175G_LP_R740': (1, 0.58, 0.58), 'SDW_JAMBON_EMMENTAL_R740': (1, 0.72, 0.72), 'MELANGE_EXOTIQUE_120_R740': (1, 1.22, 1.22), 'EAU_DE_SOURCE_50CL_L_R740': (1, 0.15, 0.15), '1_5.50_5.47EUR_0.3OEUR_R740': (1, 5.77, 5.77), '4_10_5.52EUR_0.55EUR_R740': (1, 6.07, 6.07)}		11.84	{'paiementintermediaire588': (11.84, 'CB:', None)}	11.84
744	2016-10-31	14:41:00	LA_TRINITAINE				02_40_20_33_36		{'1_BOL_PORNIC_9,00_R744': (1, 9.0, 9.0)}		9.0	{}	0
75	2016-12-08	19:15:09	City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'225G__KRISPROLL.S/S__R75': (2, 1.45, 2.9), 'P.SANDW.CEREAL.CRF__R75': (2, 1.4, 2.8), 'POELEE_LEGUME_BIO_R75': (1, 2.45, 2.45)}	5	8.15	{'paiementintermediaire592': (8.15, 'CARTE BANCAIRE EMV EUR', None)}	8.15
750			SSP_France_BRIOCHE_DOREE						{'1_Cappuccino_R750': (1, 3.5, 3.5), 'TTL_Net_R750': (1, 3.18, 3.18), 'Reglement_R750': (1, 3.5, 3.5)}		3.5	{}	0
751	2016-09-27	15:02:29	Centre_de_Beauté_Yves_Rocher_S.A.R.L._BEAUDROUX	29_RUE_DU_TEMPLE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	546414888		{}		2.92	{}	0
752	2016-07-23	22:30:00	SUPERU_les_nouveaux_commerçants	88_Rue_de_la_Tombe_Issoire_75014_PARIS	PARIS	75014	09.67.14.08.89		{'SOUP.MAIS_CACAHU.MENGUY’S_250G_R752': (1, 2.32, 2.32), 'JUS_ABC_POMME_U_BRIQUE_1L_R752': (1, 0.93, 0.93), 'CR.FRAICHE_EP.30_Y0PLAIT_480G__R752': (1, 1.74, 1.74), 'PATE_BRISEE_AU_BEURRE_U_230G_R752': (1, 0.97, 0.97)}	7	13.52	{'paiementintermediaire593': (13.52, 'CARTE BANCAIRE EUR', None)}	13.52
745	2016-11-11	19:33:46	RT_–_LE_QUAI_GOURMAND_Parc_du_Futuroscope				05.49.49.30.00	444030902	{'1_UNI_FORMULE_13.90__R745': (1, 13.9, 13.9)}			{'paiementintermediaire590': (13.9, 'CARTE BANCAIRE', None)}	13.9
746	2016-12-09	19:45:00	09/12/2016_19:45_FRA_8390_14						{}		8.5	{}	0
747		06:34:00	SSP_France_Pret_a_manger						{'1_Espresso_R747': (1, 1.85, 1.85), '1_Toastie_Brie_R747': (1, 6.2, 6.2), 'Net_TTL_R747': (1, 7.32, 7.32), 'Reglement_R747': (1, 8.05, 8.05)}			{'paiementintermediaire591': (8.05, 'Carte Bleue', None)}	8.05
748			Fiche_0386/12/16_SARL_JLC	7_RUE_DE_LA_FERTE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05_46_34_95_00		{'1_OLEO_ACTIVE_MASQUE_17_R748': (1, 24.0, 24.0), 'NET_A_REGLER_R748': (1, 24.0, 24.0)}		20.0	{}	0
753			BOUCHERIE_D_ANTAN	ROUTE_NATIONALE_17220_LA_JARNE	LA_JARNE	17220			{'O,725_26.80_R753': (1, 19.43, 19.43), 'O,285_14.80_R753': (1, 4.22, 4.22), 'O,290_14.80_R753': (1, 4.29, 4.29), 'O,400_12.80_R753': (1, 5.12, 5.12)}		76.82	{}	0
755	2016-12-03	16:11:00	MONOPRIX_service_clients						{'COLLANT_GE_20_D_R755': (1, 2.45, 2.45), 'COLLANT_GE_20_0_R755': (1, 2.45, 2.45), 'RAL_COLOR&SHOCK_30_R755': (1, 9.9, 9.9), 'COLLANT_NOI_T2_R755': (1, 4.9, 4.9)}		24.6	{'paiementintermediaire595': (24.6, ' Carte Bancaire', None)}	24.6
757	2016-12-18		Intermarché_ITM_LA_PALLICE				05_46_42_61_25		{'EVIAN_SNOW_E.MIN.6X1__R757': (1, 2.85, 2.85), 'CHABRIOR_MADELEINE_C_R757': (1, 2.08, 2.08), 'TOP_BUDGET_BISCOTTES_R757': (1, 1.71, 1.71), 'MERLU_ENTIER_R757': (1, 12.2, 12.2), 'CAISS._POT_AU_FEU**_R757': (1, 2.9, 2.9), 'JORD.C.CRISP_S.ERABL_R757': (1, 3.7, 3.7), 'IV0RCA_PEANUT_ET_CHO_R757': (1, 1.89, 1.89), 'CHOUX_CHINOIS_PIECE_R757': (1, 2.79, 2.79), 'CREVETTES_ROSES_CUIT_R757': (1, 4.3, 4.3), 'IVORCA_BLOC_NOIR_NOI_R757': (1, 1.49, 1.49), 'AMANDE_DE_MER_R757': (1, 3.62, 3.62), 'FORET_NOIRE_2X90GR_R757': (1, 4.35, 4.35), 'A_5,50_51,35_2,82_R757': (1, 54.17, 54.17)}		13.42	{'paiementintermediaire596': (54.17, 'CB EMV', None)}	54.17
754	2017-01-20	18:12:00	*_BIOCOOP_REGAIN_**	27_AVENUE_LAGORD_VENDOME_17140_LAGORD_–_TEL_	LAGORD_–_TEL_	17140	05.46.67.50.23		{'RICE_DRINK_NATURE_X6_R754': (1, 8.7, 8.7), 'FARINE_NOIX_COCO_R754': (1, 5.5, 5.5), 'FLOCONS_MILLET_POCHE_R754': (1, 2.35, 2.35), '0EUF*10_CALI53_63_R754': (1, 4.05, 4.05), 'GOURDE_POMME_FRAMBOISE_BANANE_R754': (1, 3.95, 3.95), 'FLOCONS_DE_SARRASIN_POCHE_R754': (1, 3.0, 3.0), 'GOURDE_YAOURT_FRAISE/BANANE_R754': (1, 4.2, 4.2), 'MADELEINE_AMANDE_SS_GLUT_R754': (1, 4.25, 4.25), 'FUSILLI_SARRASIN_R754': (1, 4.9, 4.9), 'BIO_TAMARI_250ML_R754': (1, 5.15, 5.15), 'BOUILLON_POUDRE_SANS_LEVURE_R754': (1, 9.1, 9.1), 'TOFU_LACTOFERMENTE_AU_TAMARI_R754': (1, 3.2, 3.2), 'SPECIALITE_FIGUES_R754': (1, 3.3, 3.3)}		92.82	{'paiementintermediaire594': (92.82, 'CARTE CREDIT Euro', None)}	92.82
763	2017-01-18		SAS_SAPAGE_CAP:56000E	PLACE_DE_LA_RENAISSANCE_17290_AIGREFEUILLE	AIGREFEUILLE	17290			{'BARANNE_BRILLETTE_NO_R763': (1, 3.05, 3.05), 'FOIRE_AU_MENAGE_R763': (1, 6.0, 6.0), 'BRIOCHIN_SAVON_NOIR_R763': (1, 3.7, 3.7), 'VILEDA_RECH._ULTRA_M_R763': (1, 8.85, 8.85), 'BARANNE_CREME_NOIR_1_R763': (1, 3.49, 3.49), 'APTA_BALAYETTE_WC_FO_R763': (1, 2.95, 2.95), 'B_20.00_31,45_6,29_R763': (1, 37.74, 37.74)}		37.74	{'paiementintermediaire598': (37.74, 'CB EMV', None)}	37.74
764	2017-01-12	17:37:00	371_–_PICARD_SURGELES_SAS	AVENUE_DU_FIEF_ROSE_17140_LAGORD	LAGORD	17140	546095376		{'V1_5.5__15,13_0,83_R764': (1, 15.96, 15.96)}			{}	0
765	2017-01-21	17:09:41	MAISONS_DU_MONDE				01_3400_1003		{}		39.99	{'paiementintermediaire599': (39.99, 'CARTE BANCAIRE :', None)}	39.99
758	2017-01-19	15:33:00	E.LECLERC_SAINT_JEAN_D’ANGELY				05.46.32.11.83		{'Marque_repere_R758': (1, 0.25, 0.25), 'Vous_venez_d’obtenir_:_R758': (1, 0.25, 0.25), 'CUMUL_DISPONIBLE_AU_19/01/17_:_R758': (1, 12.26, 12.26)}		5.44	{}	0
759	2017-01-20	17:12:00	E.LECLERC_SAINT_JEAN_D’ANGELY				05.46.32.11.83		{'ST_FELICIEN,180G_R759': (1, 1.94, 1.94), 'CLEMENTINES_R759': (1, 0.94, 0.94), 'RADIS_B0TTE_R759': (1, 0.9, 0.9), 'Rnndu_R759': (1, 7.37, 7.37), 'CUMUL_DISPONIBLE_AU_20/01/17_:_R759': (1, 12.26, 12.26)}		12.63	{}	0
76	2016-12-19	13:32:02	C_City_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'_250_GR_BAGUETTE_CRF_R76': (1, 1.0, 1.0), '2X30CL_VEL0UT.PDF._R76': (1, 1.27, 1.27), 'BANANE_R76': (1, 0.79, 0.79), 'CRISTALINE_1.5L__R76': (2, 0.2, 0.4), 'TARTIFLETTE_CRF_R76': (1, 3.82, 3.82)}	6	7.28	{'paiementintermediaire597': (7.28, 'CB EMV SANS CONTACT EUR', None)}	7.28
766	2017-01-14	18:01:55	MAISONS_DU_MONDE				01_3400_1003		{}		27.22	{'paiementintermediaire600': (27.22, 'CARTE BANCAIRE :', None)}	27.22
767	2016-12-17	19:10:00	VIVAL_ST_JULIEN_DE_L’ESCAP				05_46_32_05_42		{}		140.0	{'paiementintermediaire601': (140.0, 'CARTE BANCAIRE', None)}	140.0
771	2016-12-16		RESTAURANT	56_RUE_DU_PERE_17180_PERIGNY	PERIGNY	17180	05.46.55.74.03		{'1_BARDOLINO_ROUGE_1/2_R771': (1, 12.9, 12.9), '2_ENTREE_PLAT_DESSERT_R771': (1, 41.8, 41.8), '2_EXPRESSO_R771': (1, 3.8, 3.8)}		58.5	{}	0
772	2017-01-12	17:50:12	Nature_&_Découvertes				05.46.55.10.60		{}		4.95	{}	0
774	2017-01-14	13:57:52	Nature_&_Découvertes				05.46.55.10.60		{}		6.9	{'paiementintermediaire604': (6.9, 'CARTE BANCAIRE :', None)}	6.9
775	2016-12-28	10:48:00	E.LECLERC_SAINT_JEAN_D’ANGELY				05.46.32.11.83		{'TEL___:_05.46.32.1_R775': (1, 1.83, 1.83), 'MAXI_JAC_NATURE_550G_R775': (1, 0.87, 0.87), '_MARRON_ENTIER_510G_N.JARDIN,51_R775': (1, 3.69, 3.69), '_CROUTON_SOUP_NAT._2X90G_EPI_OR_R775': (1, 1.19, 1.19), '_FILETS_MAO_ESC_1696_P.OCEAN,16_R775': (1, 1.05, 1.05), 'PRESSADE_NEC1_810_F.SAISON_R775': (1, 2.3, 2.3), 'PACK_EAU_SOURCE_6X1.5L_R775': (1, 1.02, 1.02), 'BLOC_WC_ACT.FRESH_EXPLOSION,_1P_R775': (1, 1.86, 1.86), 'ACTIVATEUR_BLC_VANISH_BLANC0X1_R775': (1, 2.54, 2.54), 'SKIP_PORE_ACTIVE_CLEAN_7MESURE_R775': (1, 3.33, 3.33), 'DEO_DRY_DARK_TEMPTATION,_150ML_R775': (1, 3.43, 3.43), 'PAIC_EXCEL_+_ANTIBACT.500ML_R775': (1, 1.95, 1.95), 'FRUITS_PATIS..12X125G_R775': (1, 3.11, 3.11), 'COMTE_EXTRA_P0RT.350G_R775': (1, 4.0, 4.0), 'BEURRE_SURGERES_DOUX_R775': (1, 1.74, 1.74), '6_OEUFS_BIO_MOYEN,CAL_M_R775': (1, 1.4, 1.4), 'STE_MAURE_SOIGNON_200G_R775': (1, 1.76, 1.76), '_EMMENTAL_RAPE.200G_R775': (1, 1.22, 1.22), 'COQUIL_ST_JACQUE_BRETON.2X110G_R775': (1, 4.75, 4.75), '_PAIN_AU_CHOCOLAT_X6_EPI_D’OR,4_R775': (1, 2.19, 2.19), 'TABOULE_MENTHE_DOUCE,_300G_R775': (1, 1.25, 1.25), 'JBON_FIN_ITAL_4TR_+_1GR,150G_R775': (1, 2.29, 2.29), '_BOUDIN_NOIR_OIGNON_LS_/3_375GR_R775': (1, 1.59, 1.59), 'CLEMENTINES_CORSES_R775': (1, 0.78, 0.78), 'BAGUETTE_TRADITION_R775': (1, 0.95, 0.95), '41_SAUMON_FUME_ECOSSE_R775': (1, 6.34, 6.34), 'SUPER_GLUE_3_R775': (1, 3.16, 3.16), 'Vous_venez_d’obtenir_:_R775': (1, 0.49, 0.49), 'CUMUL_DISPONIBLE_AU_28/12/16_:_R775': (1, 8.94, 8.94)}		66.47	{'paiementintermediaire605': (66.47, 'CB', None)}	66.47
768	2017-01-12	16:57:00	SMM_–_10_rue_du_Temple						{'Cocottes_cereales_et_1.000_1.65_R768': (1, 1.65, 1.65), 'Cocottes_PDJ_nature_1.000_2.00_R768': (1, 2.0, 2.0), 'Monnaie_:_R768': (1, 7.0, 7.0)}		3.65	{}	0
769	2017-01-02	14:28:00	AUTOGRILL_–_COTE_FRANCE_RELAIS_AGEN_PORTE_D’AQUITAINE				05.53.77.44.10		{'SSR_T/_MENU_BURGER_P+D_HV_R769': (1, 14.0, 14.0)}		14.0	{}	0
77	2016-12-19	13:10:14	city_CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'2X40G_BLOCS_CARF_R77': (1, 1.6, 1.6), 'BAGUETTE_C_R_ALES_R77': (1, 1.15, 1.15), 'TROPICANA_ORANGE_R77': (1, 2.11, 2.11)}	3	4.86	{'paiementintermediaire602': (10.0, 'ESPECES', 5.14)}	4.86
770	2017-01-14	16:16:00	Z_A_R_A				05.46.56.58.50		{'S_F_2000_T_1_19.99_R770': (1, 19.99, 19.99)}		7.0	{'paiementintermediaire603': (7.0, 'EMV SANS CONTACT EUR', None)}	7.0
776	2016-12-25	09:33:00	E.LECLERC_SAINT_JEAN_D’ANGELY				05.46.32.11.83		{'CORNICHONS_CROQ’VERT_AMORA380G_R776': (1, 1.75, 1.75), '_HUILE_DE_TOURNES0L_1L_RUSTICA,_R776': (1, 1.81, 1.81), '_C0NF_FIGUES_370G_MAMIE_DOUCEUR_R776': (1, 1.06, 1.06), '_EXQUIS_THON/CREVETTE_80G_LYCAT_R776': (1, 0.68, 0.68), 'LITIERE_POUR_CHAT_7L,7L_R776': (1, 0.95, 0.95), 'MAYO.CITRON_BOCAL_255G_R776': (1, 1.6, 1.6), '_J.ORANGE.ABC.JAFADEN.BRIK,_1L_R776': (1, 0.84, 0.84), 'DEPOUSS_MEUBLE_CIRE_300ML_EC0+_R776': (1, 0.85, 0.85), '_SACS_POUBELL_C0ULISS.50LX15,15_R776': (1, 2.2, 2.2), '_PH_ROSE_MIMOSA_X12,1P_R776': (1, 1.99, 1.99), '4_VEL_CR_CHOC_NOISETTE,280G_R776': (1, 1.63, 1.63), 'VELOURS_CREME_CARAMEL_4X70G_R776': (1, 1.48, 1.48), 'VELOUTE_NATURE_R776': (1, 1.56, 1.56), '4_YAF_PANIER_FRAISE_FRAMB,500G_R776': (1, 1.54, 1.54), 'PLANTA_FIN_DOUX_510G_R776': (1, 1.71, 1.71), 'CREVETTES_ROSES_60/80_R776': (1, 4.18, 4.18), 'Marque_repere_R776': (1, 1.0, 1.0), 'Vous_venez_d’obtenir_:_R776': (1, 1.0, 1.0), 'CUMUL_DISPONIBLE_AU_25/12/16_:_R776': (1, 5.39, 5.39)}		43.54	{'paiementintermediaire606': (43.54, 'CB', None)}	43.54
779	2016-12-26	17:26:00	C’est_le_Jeu				05_31_15_18_33		{}		12.95	{'paiementintermediaire607': (12.95, 'Carte bancaire', None)}	12.95
781			Lyon_Lafayette_0588						{'Torsade_pepites_R781': (1, 1.96, 1.96), 'Escargot_aux_raisins_R781': (1, 1.18, 1.18), 'Croissant_pur_beurre_R781': (1, 0.29, 0.29), 'Beignet_fruits_R781': (1, 0.59, 0.59), 'Chocolat_blanc_a_la_R781': (1, 1.65, 1.65), 'Pizza_vegetarienne_R781': (1, 0.99, 0.99), 'Tartelettes_frambois_R781': (1, 1.09, 1.09), 'Sac_en_papier_R781': (1, 0.15, 0.15), 'Baskets_F_no_0281568_R781': (1, 12.99, 12.99), 'Carte_R781': (1, 20.89, 20.89)}		20.89	{}	0
777	2017-02-13	13:14:42	H&M_H&M_Hennes_&_Mauritz	40_rue_des_Merciers_17000_La_Rochelle	La_Rochelle	17000			{'0386622_N0SIZE_Vert_R777': (1, 1.0, 1.0), 'N0SIZE_Vert_R777': (1, 1.0, 1.0)}		7.0	{}	0
778		18:49:00	THE_FLOWERS_CAFE	6_PLACE_R.SALENGRO_31000_TOULOUSE	TOULOUSE	31000	05.34.44.93.66		{'1_CAFE_LATTE_3.00_R778': (1, 3.0, 3.0), '1_MOELLEUX_CHOCOLAT_4.00_R778': (1, 4.0, 4.0), '1_?_ES_POIRE_CHOCOL_4.00_R778': (1, 4.0, 4.0), '1_CHEESE_CAKE_4.00_R778': (1, 4.0, 4.0)}		23.0	{}	0
782	2016-12-25	09:32:00	E.LECLERC_SAINT_JEAN_D’ANGELY				05.46.32.11.83		{'GENTLEMAN_JACK_40D.70CL_R782': (1, 24.5, 24.5), 'CPE-ONGLES_PM/CHAINE_R782': (1, 2.26, 2.26), 'FLEURS_COUPEES_R782': (1, 22.9, 22.9), 'CUMUL_DISPONIBLE_AU_25/12/16_:_R782': (1, 8.45, 8.45)}		49.66	{'paiementintermediaire608': (49.66, 'CB', None)}	49.66
